TimeStamp,Pos X(inch),Pos Y(inch),Pos Z(inch),Pho X(inch),Pho Y(inch),Pho Z(inch),Pho Tilt,Pho Rotate,Motion Compensation Active,Pos Alps(inch),Alps Spot Size(inch),PF1 RPM Setpoint,PF2 RPM Setpoint,PF4 RPM Setpoint,PF1 Argon: Valid Value,PF2 Argon: Valid Value,PF3 Argon: Valid Value,PF4 Argon: Valid Value,Center Purge Argon MFlow,Center Purge Argon: Valid Value,Center Purge Argon VFlow,PF1 Argon Temp(°F),PF2 Argon Temp(°F),PF3 Argon Temp(°F),PF4 Argon Temp(°F),Center Purge Argon Temp(°F),PF1 Argon Absolute Pressure,PF2 Argon Absolute Pressure,PF3 Argon Absolute Pressure,PF4 Argon Absolute Pressure,Center Purge Argon Absolute Pressure,Center Purge Pressure: Valid Value,H2O Sensor,O2 Sensor,Head Temperature (RTD 1)(°F),PF2 Powder Low,PF3 Powder Low,PF4 Powder Low,PF1 Top Pressure,PF1 Bottom Pressure,Dust Collector Diff Pressure,PF2 Top Pressure,PF2 Bottom Pressure,Powder Manifold Pressure Sensor,PF3 Top Pressure,PF3 Bottom Pressure,PF4 Top Pressure,PF4 Bottom Pressure,Optics Box Pressure Sensor,Optics Box Pressure: Valid Value,Dryrun Mode,Laser Setpoint,Laser Water Flow (L/min),Laser Water Temp (°C),DI Water Temp (°C),Process Fiber FFBD (mV),Beam Flags From Meter,Camera Temp(°F),Contour Override,Hatch Override,Cmd Mode,DeadMove Override,Block Number
05:57.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.29,79.47,79.84,79.66,79.16,75.49,13.09,13.03,13.03,13.04,14.92,1,-19.82,57.3,73.7,1,1,1,0.021,0.026,2.136,0.003,0.002,2.127,0.011,0.008,0.007,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
05:58.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.29,79.47,79.84,79.66,79.16,75.45,13.09,13.03,13.03,13.04,14.92,1,-19.82,55.9,73.7,1,1,1,0.021,0.024,2.163,0.003,0.002,2.114,0.011,0.008,0.017,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
05:59.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.29,79.47,79.84,79.66,79.16,75.43,13.09,13.03,13.03,13.04,14.92,1,-19.83,56.8,73.7,1,1,1,0.021,0.024,2.163,0.003,0.002,2.139,0.01,0.008,0.007,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:00.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.29,79.47,79.84,79.66,79.16,75.42,13.09,13.03,13.03,13.04,14.92,1,-19.83,58.2,73.7,1,1,1,0.02,0.025,2.164,0.003,0.002,2.127,0.009,0.008,0.008,0.008,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:01.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.29,79.47,79.84,79.66,79.16,75.42,13.09,13.03,13.03,13.04,14.91,1,-19.83,60.1,73.7,1,1,1,0.022,0.024,2.15,0.003,0.002,2.114,0.009,0.008,0.016,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:02.3,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.29,79.47,79.84,79.66,79.16,75.4,13.09,13.03,13.03,13.04,14.91,1,-19.83,61.9,73.7,1,1,1,0.022,0.025,2.162,0.003,0.002,2.139,0.01,0.008,0.008,0.01,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:03.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.28,79.47,79.84,79.66,79.16,75.38,13.09,13.03,13.03,13.04,14.92,1,-19.83,62.6,73.7,1,1,1,0.022,0.022,2.163,0.003,0.002,2.127,0.01,0.008,0.014,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:04.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.28,79.47,79.84,79.66,79.16,75.38,13.09,13.03,13.03,13.04,14.92,1,-19.83,66.6,73.7,1,1,1,0.021,0.023,2.149,0.003,0.002,2.127,0.009,0.008,0.008,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:05.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.28,79.47,79.84,79.66,79.16,75.36,13.09,13.03,13.03,13.04,14.92,1,-19.83,70.8,73.7,1,1,1,0.021,0.023,2.161,0.003,0.002,2.127,0.01,0.008,0.007,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:06.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.28,79.47,79.84,79.66,79.16,75.34,13.09,13.03,13.03,13.04,14.92,1,-19.82,74,73.7,1,1,1,0.021,0.023,2.16,0.003,0.002,2.114,0.011,0.008,0.007,0.008,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:07.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.28,79.47,79.84,79.66,79.16,75.34,13.09,13.03,13.03,13.04,14.92,1,-19.82,76.1,73.7,1,1,1,0.021,0.022,2.164,0.003,0.002,2.114,0.01,0.008,0.008,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:08.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.47,79.84,79.66,79.16,75.34,13.09,13.03,13.03,13.04,14.92,1,-19.81,77.9,73.7,1,1,1,0.021,0.024,2.152,0.003,0.002,2.127,0.01,0.008,0.008,0.008,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:09.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.28,79.47,79.84,79.66,79.16,75.33,13.09,13.03,13.03,13.04,14.91,1,-19.8,79.3,73.7,1,1,1,0.021,0.023,2.156,0.003,0.002,2.127,0.009,0.008,0.016,0.01,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:10.4,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.28,79.47,79.84,79.66,79.16,75.33,13.09,13.03,13.03,13.04,14.91,1,-19.8,80.6,73.7,1,1,1,0.021,0.021,2.162,0.003,0.002,2.127,0.011,0.008,0.007,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:11.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.28,79.47,79.84,79.66,79.16,75.31,13.09,13.03,13.03,13.04,14.91,1,-19.79,82.4,73.7,1,1,1,0.02,0.024,2.146,0.003,0.002,2.127,0.01,0.008,0.015,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:12.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.28,79.47,79.84,79.66,79.16,75.31,13.09,13.03,13.03,13.04,14.91,1,-19.79,84.2,73.7,1,1,1,0.02,0.023,2.147,0.003,0.002,2.127,0.011,0.008,0.005,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.5,100,100,1,100,1
06:13.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.28,79.47,79.84,79.66,79.16,75.29,13.09,13.03,13.03,13.04,14.92,1,-19.76,85.4,73.7,1,1,1,0.022,0.023,2.116,0.003,0.002,2.127,0.009,0.008,0.009,0.009,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,94.3,100,100,1,100,1
06:14.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.27,13.09,13.03,13.03,13.04,14.92,1,-19.74,86.2,73.7,1,1,1,0.021,0.025,2.109,0.003,0.002,2.114,0.009,0.008,0.014,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:15.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.27,13.09,13.03,13.03,13.04,14.91,1,-19.71,87.1,73.7,1,1,1,0.021,0.022,2.11,0.003,0.002,2.127,0.011,0.008,0.012,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:16.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.25,13.09,13.03,13.03,13.04,14.91,1,-19.67,87.9,73.7,1,1,1,0.021,0.023,2.126,0.003,0.002,2.127,0.009,0.008,0.007,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:17.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.25,13.09,13.03,13.03,13.04,14.92,1,-19.64,89,73.7,1,1,1,0.021,0.023,2.107,0.003,0.003,2.114,0.009,0.008,0.007,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:18.5,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.24,13.09,13.03,13.03,13.04,14.92,1,-19.61,89.7,73.7,1,1,1,0.02,0.024,2.142,0.003,0.002,2.127,0.009,0.008,0.015,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:19.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.24,13.09,13.03,13.03,13.04,14.92,1,-19.58,90.4,73.7,1,1,1,0.022,0.025,2.138,0.003,0.002,2.139,0.01,0.008,0.016,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:20.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.24,13.09,13.03,13.03,13.04,14.92,1,-19.55,90.8,73.7,1,1,1,0.022,0.024,2.127,0.003,0.002,2.127,0.011,0.008,0.009,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:21.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,39.98,1,39.26,79.45,79.84,79.66,79.16,75.22,13.09,13.03,13.03,13.04,14.91,1,-19.55,91,73.7,1,1,1,0.02,0.024,2.105,0.003,0.002,2.127,0.011,0.008,0.009,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:22.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.22,13.09,13.03,13.03,13.04,14.92,1,-19.55,91.2,73.7,1,1,1,0.022,0.024,2.169,0.003,0.002,2.114,0.01,0.008,0.011,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:23.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.22,13.09,13.03,13.03,13.04,14.92,1,-19.55,91.6,73.7,1,1,1,0.022,0.024,2.163,0.003,0.002,2.127,0.011,0.008,0.018,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:24.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.2,13.09,13.03,13.03,13.04,14.92,1,-19.52,92.1,73.7,1,1,1,0.022,0.024,2.154,0.003,0.002,2.127,0.01,0.008,0.008,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:25.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.2,13.09,13.03,13.03,13.04,14.92,1,-19.5,92.4,73.7,1,1,1,0.021,0.025,2.163,0.003,0.003,2.127,0.01,0.008,0.018,0.009,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:26.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.2,13.09,13.03,13.03,13.04,14.92,1,-19.48,92.9,73.7,1,1,1,0.023,0.023,2.163,0.003,0.002,2.127,0.01,0.008,0.007,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:27.6,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.2,13.09,13.03,13.03,13.04,14.92,1,-19.46,93.3,73.7,1,1,1,0.024,0.025,2.163,0.003,0.002,2.127,0.01,0.008,0.01,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:28.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.2,13.09,13.03,13.03,13.04,14.92,1,-19.44,93.6,73.7,1,1,1,0.024,0.025,2.153,0.003,0.002,2.127,0.009,0.008,0.007,0.009,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:29.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.18,13.09,13.03,13.03,13.04,14.92,1,-19.41,93.8,73.7,1,1,1,0.022,0.026,2.177,0.003,0.002,2.139,0.011,0.008,0.017,0.009,4.156,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:30.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.18,13.09,13.03,13.03,13.04,14.92,1,-19.39,94.1,73.7,1,1,1,0.023,0.027,2.142,0.003,0.002,2.139,0.01,0.008,0.008,0.01,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:31.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.18,13.09,13.03,13.03,13.04,14.92,1,-19.36,94.2,73.7,1,1,1,0.023,0.026,2.166,0.003,0.002,2.114,0.009,0.008,0.008,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:32.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.84,79.66,79.16,75.16,13.09,13.03,13.03,13.04,14.92,1,-19.34,94.4,73.7,1,1,1,0.024,0.026,2.164,0.003,0.002,2.127,0.011,0.008,0.009,0.009,4.144,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:33.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.45,79.84,79.66,79.16,75.16,13.09,13.03,13.03,13.04,14.92,1,-19.31,94.6,73.7,1,1,1,0.023,0.028,2.174,0.003,0.002,2.114,0.01,0.008,0.018,0.01,4.169,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:34.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.83,79.66,79.16,75.16,13.09,13.03,13.03,13.04,14.92,1,-19.29,94.9,73.7,1,1,1,0.024,0.026,2.176,0.003,0.002,2.127,0.011,0.008,0.018,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:35.7,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.45,79.83,79.66,79.16,75.16,13.09,13.03,13.03,13.04,14.92,1,-19.25,95.1,73.7,1,1,1,0.025,0.027,2.177,0.003,0.002,2.139,0.01,0.008,0.007,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:36.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.83,79.66,79.16,75.16,13.09,13.03,13.03,13.04,14.92,1,-19.23,95.4,73.7,1,1,1,0.024,0.025,2.167,0.003,0.002,2.139,0.01,0.008,0.007,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:37.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.83,79.66,79.16,75.16,13.09,13.03,13.03,13.04,14.92,1,-19.21,95.6,73.7,1,1,1,0.024,0.027,2.176,0.003,0.002,2.127,0.01,0.008,0.017,0.01,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:38.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.83,79.66,79.16,75.16,13.09,13.03,13.03,13.04,14.92,1,-19.19,95.8,73.7,1,1,1,0.024,0.023,2.182,0.003,0.002,2.127,0.01,0.008,0.007,0.01,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:39.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.83,79.66,79.16,75.16,13.09,13.03,13.03,13.04,14.92,1,-19.17,96,73.7,1,1,1,0.024,0.024,2.152,0.003,0.002,2.139,0.01,0.008,0.008,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:40.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.83,79.66,79.16,75.15,13.09,13.03,13.03,13.04,14.92,1,-19.15,96.1,73.7,1,1,1,0.025,0.023,2.154,0.003,0.002,2.139,0.012,0.008,0.007,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:41.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.83,79.66,79.16,75.15,13.09,13.03,13.03,13.04,14.92,1,-19.12,96.2,73.7,1,1,1,0.022,0.024,2.171,0.003,0.002,2.139,0.01,0.008,0.008,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:42.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.83,79.66,79.16,75.15,13.09,13.03,13.03,13.04,14.92,1,-19.11,96.2,73.7,1,1,1,0.023,0.026,2.154,0.003,0.003,2.152,0.01,0.008,0.011,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:43.8,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.45,79.83,79.66,79.16,75.15,13.09,13.03,13.03,13.04,14.92,1,-19.09,96.2,73.7,1,1,1,0.022,0.023,2.15,0.003,0.003,2.139,0.01,0.008,0.007,0.009,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:44.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.83,79.66,79.16,75.15,13.09,13.03,13.03,13.04,14.92,1,-19.07,96.3,73.7,1,1,1,0.022,0.022,2.158,0.003,0.002,2.152,0.009,0.008,0.017,0.009,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:45.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.45,79.83,79.66,79.16,75.15,13.09,13.03,13.03,13.04,14.92,1,-19.05,96.2,73.7,1,1,1,0.022,0.025,2.148,0.003,0.002,2.139,0.009,0.008,0.007,0.01,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:46.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.45,79.83,79.66,79.16,75.13,13.09,13.03,13.03,13.04,14.92,1,-19.03,96.2,73.7,1,1,1,0.022,0.023,2.161,0.003,0.002,2.139,0.011,0.008,0.007,0.01,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:47.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.83,79.66,79.16,75.13,13.09,13.03,13.03,13.04,14.92,1,-19.01,96.2,73.7,1,1,1,0.021,0.025,2.165,0.003,0.002,2.139,0.011,0.008,0.01,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:48.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.45,79.83,79.66,79.16,75.13,13.09,13.03,13.03,13.04,14.92,1,-18.98,96.1,73.7,1,1,1,0.022,0.022,2.138,0.003,0.003,2.139,0.01,0.008,0.007,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:49.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.45,79.83,79.66,79.16,75.13,13.09,13.03,13.03,13.04,14.92,1,-18.96,96,73.7,1,1,1,0.021,0.022,2.155,0.003,0.002,2.139,0.011,0.008,0.007,0.009,4.194,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:50.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.45,79.83,79.66,79.16,75.13,13.09,13.03,13.03,13.04,14.92,1,-18.92,95.9,73.7,1,1,1,0.022,0.023,2.165,0.003,0.002,2.139,0.01,0.008,0.014,0.009,4.181,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:51.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.27,79.45,79.83,79.66,79.16,75.13,13.09,13.03,13.03,13.04,14.92,1,-18.9,95.9,73.7,1,1,1,0.021,0.025,2.151,0.003,0.002,2.139,0.012,0.008,0.012,0.009,4.219,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:52.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.45,79.83,79.66,79.16,75.11,13.09,13.03,13.03,13.04,14.92,1,-18.88,95.8,73.7,1,1,1,0.022,0.024,2.154,0.003,0.002,2.139,0.01,0.008,0.012,0.009,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:53.9,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.45,79.83,79.66,79.16,75.11,13.09,13.03,13.03,13.04,14.92,1,-18.86,95.7,73.7,1,1,1,0.021,0.025,2.153,0.003,0.002,2.139,0.01,0.008,0.007,0.009,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
06:55.0,-0.968,-0.79,0.012,-13.25012,-14.37025,-25.95666,-0.0002,16972.38,1,2.431,0.07,6.95,2,1,1,1,1,1,40,1,39.26,79.45,79.83,79.66,79.16,75.11,13.09,13.03,13.03,13.04,14.92,1,-18.83,95.6,73.7,1,1,1,0.022,0.025,2.15,0.003,0.003,2.139,0.01,0.008,0.017,0.009,4.206,1,1,1010,30.5,20.7,28.3,13,2684535000,93.4,100,100,1,100,1
