layer,laser_on,x1,y1,z1,x2,y2,z2,feedrate
1.0,True,9.9705,-25.2332,0.025,8.9735,-25.2332,0.025,600.0
1.0,True,8.9735,-25.2332,0.025,7.9764,-25.2332,0.025,600.0
1.0,True,7.9764,-25.2332,0.025,6.9794,-25.2332,0.025,600.0
1.0,True,6.9794,-25.2332,0.025,5.9823,-25.2332,0.025,600.0
1.0,True,5.9823,-25.2332,0.025,4.9853,-25.2332,0.025,600.0
1.0,True,4.9853,-25.2332,0.025,3.9882,-25.2332,0.025,600.0
1.0,True,3.9882,-25.2332,0.025,2.9912,-25.2332,0.025,600.0
1.0,True,2.9912,-25.2332,0.025,1.9941,-25.2332,0.025,600.0
1.0,True,1.9941,-25.2332,0.025,0.9971,-25.2332,0.025,600.0
1.0,True,0.9971,-25.2332,0.025,0.0,-25.2332,0.025,600.0
1.0,True,0.0,-25.2332,0.025,-0.9971,-25.2332,0.025,600.0
1.0,True,-0.9971,-25.2332,0.025,-1.9941,-25.2332,0.025,600.0
1.0,True,-1.9941,-25.2332,0.025,-2.9912,-25.2332,0.025,600.0
1.0,True,-2.9912,-25.2332,0.025,-3.9882,-25.2332,0.025,600.0
1.0,True,-3.9882,-25.2332,0.025,-4.9853,-25.2332,0.025,600.0
1.0,True,-4.9853,-25.2332,0.025,-5.9823,-25.2332,0.025,600.0
1.0,True,-5.9823,-25.2332,0.025,-6.9794,-25.2332,0.025,600.0
1.0,True,-6.9794,-25.2332,0.025,-7.9764,-25.2332,0.025,600.0
1.0,True,-7.9764,-25.2332,0.025,-8.9735,-25.2332,0.025,600.0
1.0,True,-8.9735,-25.2332,0.025,-9.9705,-25.2332,0.025,600.0
1.0,True,-9.9705,-25.2332,0.025,-10.9676,-25.2332,0.025,600.0
1.0,True,-10.9676,-25.2332,0.025,-11.9646,-25.2332,0.025,600.0
1.0,True,-11.9646,-25.2332,0.025,-12.9617,-25.2332,0.025,600.0
1.0,True,-12.9617,-25.2332,0.025,-13.9587,-25.2332,0.025,600.0
1.0,True,-13.9587,-25.2332,0.025,-14.9558,-25.2332,0.025,600.0
1.0,True,-14.9558,-25.2332,0.025,-15.9529,-25.2332,0.025,600.0
1.0,True,-15.9529,-25.2332,0.025,-16.9499,-25.2332,0.025,600.0
1.0,True,-16.9499,-25.2332,0.025,-17.947,-25.2332,0.025,600.0
1.0,True,-17.947,-25.2332,0.025,-18.944,-25.2332,0.025,600.0
1.0,True,-18.944,-25.2332,0.025,-19.9411,-25.2332,0.025,600.0
1.0,True,-19.9411,-25.2332,0.025,-20.9381,-25.2332,0.025,600.0
1.0,True,-20.9381,-25.2332,0.025,-21.9352,-25.2332,0.025,600.0
1.0,True,-21.9352,-25.2332,0.025,-22.9322,-25.2332,0.025,600.0
1.0,True,-22.9322,-25.2332,0.025,-23.9293,-25.2332,0.025,600.0
1.0,True,-23.9293,-25.2332,0.025,-24.9263,-25.2332,0.025,600.0
1.0,True,-24.9263,-25.2332,0.025,-25.9234,-25.2332,0.025,600.0
1.0,True,-25.9234,-25.2332,0.025,-25.9252,-24.5419,0.025,600.0
1.0,True,-25.9252,-24.5419,0.025,-24.9281,-24.5419,0.025,600.0
1.0,True,-24.9281,-24.5419,0.025,-23.931,-24.5419,0.025,600.0
1.0,True,-23.931,-24.5419,0.025,-22.9339,-24.5419,0.025,600.0
1.0,True,-22.9339,-24.5419,0.025,-21.9367,-24.5419,0.025,600.0
1.0,True,-21.9367,-24.5419,0.025,-20.9396,-24.5419,0.025,600.0
1.0,True,-20.9396,-24.5419,0.025,-19.9425,-24.5419,0.025,600.0
1.0,True,-19.9425,-24.5419,0.025,-18.9454,-24.5419,0.025,600.0
1.0,True,-18.9454,-24.5419,0.025,-17.9482,-24.5419,0.025,600.0
1.0,True,-17.9482,-24.5419,0.025,-16.9511,-24.5419,0.025,600.0
1.0,True,-16.9511,-24.5419,0.025,-15.954,-24.5419,0.025,600.0
1.0,True,-15.954,-24.5419,0.025,-14.9569,-24.5419,0.025,600.0
1.0,True,-14.9569,-24.5419,0.025,-13.9597,-24.5419,0.025,600.0
1.0,True,-13.9597,-24.5419,0.025,-12.9626,-24.5419,0.025,600.0
1.0,True,-12.9626,-24.5419,0.025,-11.9655,-24.5419,0.025,600.0
1.0,True,-11.9655,-24.5419,0.025,-10.9684,-24.5419,0.025,600.0
1.0,True,-10.9684,-24.5419,0.025,-9.9712,-24.5419,0.025,600.0
1.0,True,-9.9712,-24.5419,0.025,-8.9741,-24.5419,0.025,600.0
1.0,True,-8.9741,-24.5419,0.025,-7.977,-24.5419,0.025,600.0
1.0,True,-7.977,-24.5419,0.025,-6.9799,-24.5419,0.025,600.0
1.0,True,-6.9799,-24.5419,0.025,-5.9827,-24.5419,0.025,600.0
1.0,True,-5.9827,-24.5419,0.025,-4.9856,-24.5419,0.025,600.0
1.0,True,-4.9856,-24.5419,0.025,-3.9885,-24.5419,0.025,600.0
1.0,True,-3.9885,-24.5419,0.025,-2.9914,-24.5419,0.025,600.0
1.0,True,-2.9914,-24.5419,0.025,-1.9942,-24.5419,0.025,600.0
1.0,True,-1.9942,-24.5419,0.025,-0.9971,-24.5419,0.025,600.0
1.0,True,-0.9971,-24.5419,0.025,0.0,-24.5419,0.025,600.0
1.0,True,0.0,-24.5419,0.025,0.9971,-24.5419,0.025,600.0
1.0,True,0.9971,-24.5419,0.025,1.9942,-24.5419,0.025,600.0
1.0,True,1.9942,-24.5419,0.025,2.9914,-24.5419,0.025,600.0
1.0,True,2.9914,-24.5419,0.025,3.9885,-24.5419,0.025,600.0
1.0,True,3.9885,-24.5419,0.025,4.9856,-24.5419,0.025,600.0
1.0,True,4.9856,-24.5419,0.025,5.9827,-24.5419,0.025,600.0
1.0,True,5.9827,-24.5419,0.025,6.9799,-24.5419,0.025,600.0
1.0,True,6.9799,-24.5419,0.025,7.977,-24.5419,0.025,600.0
1.0,True,7.977,-24.5419,0.025,8.9741,-24.5419,0.025,600.0
1.0,True,8.9741,-24.5419,0.025,9.9712,-24.5419,0.025,600.0
1.0,True,9.9712,-24.5419,0.025,10.9684,-24.5419,0.025,600.0
1.0,True,10.9684,-24.5419,0.025,11.9655,-24.5419,0.025,600.0
1.0,True,11.9655,-24.5419,0.025,12.9626,-24.5419,0.025,600.0
1.0,True,12.9626,-24.5419,0.025,13.9597,-24.5419,0.025,600.0
1.0,True,13.9597,-24.5419,0.025,14.9569,-24.5419,0.025,600.0
1.0,True,14.9569,-24.5419,0.025,15.954,-24.5419,0.025,600.0
1.0,True,15.954,-24.5419,0.025,16.9511,-24.5419,0.025,600.0
1.0,True,16.9511,-24.5419,0.025,17.9482,-24.5419,0.025,600.0
1.0,True,17.9482,-24.5419,0.025,18.9454,-24.5419,0.025,600.0
1.0,True,18.9454,-24.5419,0.025,19.9425,-24.5419,0.025,600.0
1.0,True,19.9425,-24.5419,0.025,20.9396,-24.5419,0.025,600.0
1.0,True,20.9396,-24.5419,0.025,21.9367,-24.5419,0.025,600.0
1.0,True,21.9367,-24.5419,0.025,22.9339,-24.5419,0.025,600.0
1.0,True,22.9339,-24.5419,0.025,23.931,-24.5419,0.025,600.0
1.0,True,23.931,-24.5419,0.025,24.9281,-24.5419,0.025,600.0
1.0,True,24.9281,-24.5419,0.025,25.9252,-24.5419,0.025,600.0
1.0,True,25.9252,-24.5419,0.025,25.9252,-23.8506,0.025,600.0
1.0,True,25.9252,-23.8506,0.025,24.9281,-23.8506,0.025,600.0
1.0,True,24.9281,-23.8506,0.025,23.931,-23.8506,0.025,600.0
1.0,True,23.931,-23.8506,0.025,22.9339,-23.8506,0.025,600.0
1.0,True,22.9339,-23.8506,0.025,21.9367,-23.8506,0.025,600.0
1.0,True,21.9367,-23.8506,0.025,20.9396,-23.8506,0.025,600.0
1.0,True,20.9396,-23.8506,0.025,19.9425,-23.8506,0.025,600.0
1.0,True,19.9425,-23.8506,0.025,18.9454,-23.8506,0.025,600.0
1.0,True,18.9454,-23.8506,0.025,17.9482,-23.8506,0.025,600.0
1.0,True,17.9482,-23.8506,0.025,16.9511,-23.8506,0.025,600.0
1.0,True,16.9511,-23.8506,0.025,15.954,-23.8506,0.025,600.0
1.0,True,15.954,-23.8506,0.025,14.9569,-23.8506,0.025,600.0
1.0,True,14.9569,-23.8506,0.025,13.9597,-23.8506,0.025,600.0
1.0,True,13.9597,-23.8506,0.025,12.9626,-23.8506,0.025,600.0
1.0,True,12.9626,-23.8506,0.025,11.9655,-23.8506,0.025,600.0
1.0,True,11.9655,-23.8506,0.025,10.9684,-23.8506,0.025,600.0
1.0,True,10.9684,-23.8506,0.025,9.9712,-23.8506,0.025,600.0
1.0,True,9.9712,-23.8506,0.025,8.9741,-23.8506,0.025,600.0
1.0,True,8.9741,-23.8506,0.025,7.977,-23.8506,0.025,600.0
1.0,True,7.977,-23.8506,0.025,6.9799,-23.8506,0.025,600.0
1.0,True,6.9799,-23.8506,0.025,5.9827,-23.8506,0.025,600.0
1.0,True,5.9827,-23.8506,0.025,4.9856,-23.8506,0.025,600.0
1.0,True,4.9856,-23.8506,0.025,3.9885,-23.8506,0.025,600.0
1.0,True,3.9885,-23.8506,0.025,2.9914,-23.8506,0.025,600.0
1.0,True,2.9914,-23.8506,0.025,1.9942,-23.8506,0.025,600.0
1.0,True,1.9942,-23.8506,0.025,0.9971,-23.8506,0.025,600.0
1.0,True,0.9971,-23.8506,0.025,0.0,-23.8506,0.025,600.0
1.0,True,0.0,-23.8506,0.025,-0.9971,-23.8506,0.025,600.0
1.0,True,-0.9971,-23.8506,0.025,-1.9942,-23.8506,0.025,600.0
1.0,True,-1.9942,-23.8506,0.025,-2.9914,-23.8506,0.025,600.0
1.0,True,-2.9914,-23.8506,0.025,-3.9885,-23.8506,0.025,600.0
1.0,True,-3.9885,-23.8506,0.025,-4.9856,-23.8506,0.025,600.0
1.0,True,-4.9856,-23.8506,0.025,-5.9827,-23.8506,0.025,600.0
1.0,True,-5.9827,-23.8506,0.025,-6.9799,-23.8506,0.025,600.0
1.0,True,-6.9799,-23.8506,0.025,-7.977,-23.8506,0.025,600.0
1.0,True,-7.977,-23.8506,0.025,-8.9741,-23.8506,0.025,600.0
1.0,True,-8.9741,-23.8506,0.025,-9.9712,-23.8506,0.025,600.0
1.0,True,-9.9712,-23.8506,0.025,-10.9684,-23.8506,0.025,600.0
1.0,True,-10.9684,-23.8506,0.025,-11.9655,-23.8506,0.025,600.0
1.0,True,-11.9655,-23.8506,0.025,-12.9626,-23.8506,0.025,600.0
1.0,True,-12.9626,-23.8506,0.025,-13.9597,-23.8506,0.025,600.0
1.0,True,-13.9597,-23.8506,0.025,-14.9569,-23.8506,0.025,600.0
1.0,True,-14.9569,-23.8506,0.025,-15.954,-23.8506,0.025,600.0
1.0,True,-15.954,-23.8506,0.025,-16.9511,-23.8506,0.025,600.0
1.0,True,-16.9511,-23.8506,0.025,-17.9482,-23.8506,0.025,600.0
1.0,True,-17.9482,-23.8506,0.025,-18.9454,-23.8506,0.025,600.0
1.0,True,-18.9454,-23.8506,0.025,-19.9425,-23.8506,0.025,600.0
1.0,True,-19.9425,-23.8506,0.025,-20.9396,-23.8506,0.025,600.0
1.0,True,-20.9396,-23.8506,0.025,-21.9367,-23.8506,0.025,600.0
1.0,True,-21.9367,-23.8506,0.025,-22.9339,-23.8506,0.025,600.0
1.0,True,-22.9339,-23.8506,0.025,-23.931,-23.8506,0.025,600.0
1.0,True,-23.931,-23.8506,0.025,-24.9281,-23.8506,0.025,600.0
1.0,True,-24.9281,-23.8506,0.025,-25.9252,-23.8506,0.025,600.0
1.0,True,-25.9252,-23.8506,0.025,-25.9252,-23.1592,0.025,600.0
1.0,True,-25.9252,-23.1592,0.025,-24.9281,-23.1592,0.025,600.0
1.0,True,-24.9281,-23.1592,0.025,-23.931,-23.1592,0.025,600.0
1.0,True,-23.931,-23.1592,0.025,-22.9339,-23.1592,0.025,600.0
1.0,True,-22.9339,-23.1592,0.025,-21.9367,-23.1592,0.025,600.0
1.0,True,-21.9367,-23.1592,0.025,-20.9396,-23.1592,0.025,600.0
1.0,True,-20.9396,-23.1592,0.025,-19.9425,-23.1592,0.025,600.0
1.0,True,-19.9425,-23.1592,0.025,-18.9454,-23.1592,0.025,600.0
1.0,True,-18.9454,-23.1592,0.025,-17.9482,-23.1592,0.025,600.0
1.0,True,-17.9482,-23.1592,0.025,-16.9511,-23.1592,0.025,600.0
1.0,True,-16.9511,-23.1592,0.025,-15.954,-23.1592,0.025,600.0
1.0,True,-15.954,-23.1592,0.025,-14.9569,-23.1592,0.025,600.0
1.0,True,-14.9569,-23.1592,0.025,-13.9597,-23.1592,0.025,600.0
1.0,True,-13.9597,-23.1592,0.025,-12.9626,-23.1592,0.025,600.0
1.0,True,-12.9626,-23.1592,0.025,-11.9655,-23.1592,0.025,600.0
1.0,True,-11.9655,-23.1592,0.025,-10.9684,-23.1592,0.025,600.0
1.0,True,-10.9684,-23.1592,0.025,-9.9712,-23.1592,0.025,600.0
1.0,True,-9.9712,-23.1592,0.025,-8.9741,-23.1592,0.025,600.0
1.0,True,-8.9741,-23.1592,0.025,-7.977,-23.1592,0.025,600.0
1.0,True,-7.977,-23.1592,0.025,-6.9799,-23.1592,0.025,600.0
1.0,True,-6.9799,-23.1592,0.025,-5.9827,-23.1592,0.025,600.0
1.0,True,-5.9827,-23.1592,0.025,-4.9856,-23.1592,0.025,600.0
1.0,True,-4.9856,-23.1592,0.025,-3.9885,-23.1592,0.025,600.0
1.0,True,-3.9885,-23.1592,0.025,-2.9914,-23.1592,0.025,600.0
1.0,True,-2.9914,-23.1592,0.025,-1.9942,-23.1592,0.025,600.0
1.0,True,-1.9942,-23.1592,0.025,-0.9971,-23.1592,0.025,600.0
1.0,True,-0.9971,-23.1592,0.025,0.0,-23.1592,0.025,600.0
1.0,True,0.0,-23.1592,0.025,0.9971,-23.1592,0.025,600.0
1.0,True,0.9971,-23.1592,0.025,1.9942,-23.1592,0.025,600.0
1.0,True,1.9942,-23.1592,0.025,2.9914,-23.1592,0.025,600.0
1.0,True,2.9914,-23.1592,0.025,3.9885,-23.1592,0.025,600.0
1.0,True,3.9885,-23.1592,0.025,4.9856,-23.1592,0.025,600.0
1.0,True,4.9856,-23.1592,0.025,5.9827,-23.1592,0.025,600.0
1.0,True,5.9827,-23.1592,0.025,6.9799,-23.1592,0.025,600.0
1.0,True,6.9799,-23.1592,0.025,7.977,-23.1592,0.025,600.0
1.0,True,7.977,-23.1592,0.025,8.9741,-23.1592,0.025,600.0
1.0,True,8.9741,-23.1592,0.025,9.9712,-23.1592,0.025,600.0
1.0,True,9.9712,-23.1592,0.025,10.9684,-23.1592,0.025,600.0
1.0,True,10.9684,-23.1592,0.025,11.9655,-23.1592,0.025,600.0
1.0,True,11.9655,-23.1592,0.025,12.9626,-23.1592,0.025,600.0
1.0,True,12.9626,-23.1592,0.025,13.9597,-23.1592,0.025,600.0
1.0,True,13.9597,-23.1592,0.025,14.9569,-23.1592,0.025,600.0
1.0,True,14.9569,-23.1592,0.025,15.954,-23.1592,0.025,600.0
1.0,True,15.954,-23.1592,0.025,16.9511,-23.1592,0.025,600.0
1.0,True,16.9511,-23.1592,0.025,17.9482,-23.1592,0.025,600.0
1.0,True,17.9482,-23.1592,0.025,18.9454,-23.1592,0.025,600.0
1.0,True,18.9454,-23.1592,0.025,19.9425,-23.1592,0.025,600.0
1.0,True,19.9425,-23.1592,0.025,20.9396,-23.1592,0.025,600.0
1.0,True,20.9396,-23.1592,0.025,21.9367,-23.1592,0.025,600.0
1.0,True,21.9367,-23.1592,0.025,22.9339,-23.1592,0.025,600.0
1.0,True,22.9339,-23.1592,0.025,23.931,-23.1592,0.025,600.0
1.0,True,23.931,-23.1592,0.025,24.9281,-23.1592,0.025,600.0
1.0,True,24.9281,-23.1592,0.025,25.9252,-23.1592,0.025,600.0
1.0,True,25.9252,-23.1592,0.025,25.9252,-22.4679,0.025,600.0
1.0,True,25.9252,-22.4679,0.025,24.9281,-22.4679,0.025,600.0
1.0,True,24.9281,-22.4679,0.025,23.931,-22.4679,0.025,600.0
1.0,True,23.931,-22.4679,0.025,22.9339,-22.4679,0.025,600.0
1.0,True,22.9339,-22.4679,0.025,21.9367,-22.4679,0.025,600.0
1.0,True,21.9367,-22.4679,0.025,20.9396,-22.4679,0.025,600.0
1.0,True,20.9396,-22.4679,0.025,19.9425,-22.4679,0.025,600.0
1.0,True,19.9425,-22.4679,0.025,18.9454,-22.4679,0.025,600.0
1.0,True,18.9454,-22.4679,0.025,17.9482,-22.4679,0.025,600.0
1.0,True,17.9482,-22.4679,0.025,16.9511,-22.4679,0.025,600.0
1.0,True,16.9511,-22.4679,0.025,15.954,-22.4679,0.025,600.0
1.0,True,15.954,-22.4679,0.025,14.9569,-22.4679,0.025,600.0
1.0,True,14.9569,-22.4679,0.025,13.9597,-22.4679,0.025,600.0
1.0,True,13.9597,-22.4679,0.025,12.9626,-22.4679,0.025,600.0
1.0,True,12.9626,-22.4679,0.025,11.9655,-22.4679,0.025,600.0
1.0,True,11.9655,-22.4679,0.025,10.9684,-22.4679,0.025,600.0
1.0,True,10.9684,-22.4679,0.025,9.9712,-22.4679,0.025,600.0
1.0,True,9.9712,-22.4679,0.025,8.9741,-22.4679,0.025,600.0
1.0,True,8.9741,-22.4679,0.025,7.977,-22.4679,0.025,600.0
1.0,True,7.977,-22.4679,0.025,6.9799,-22.4679,0.025,600.0
1.0,True,6.9799,-22.4679,0.025,5.9827,-22.4679,0.025,600.0
1.0,True,5.9827,-22.4679,0.025,4.9856,-22.4679,0.025,600.0
1.0,True,4.9856,-22.4679,0.025,3.9885,-22.4679,0.025,600.0
1.0,True,3.9885,-22.4679,0.025,2.9914,-22.4679,0.025,600.0
1.0,True,2.9914,-22.4679,0.025,1.9942,-22.4679,0.025,600.0
1.0,True,1.9942,-22.4679,0.025,0.9971,-22.4679,0.025,600.0
1.0,True,0.9971,-22.4679,0.025,0.0,-22.4679,0.025,600.0
1.0,True,0.0,-22.4679,0.025,-0.9971,-22.4679,0.025,600.0
1.0,True,-0.9971,-22.4679,0.025,-1.9942,-22.4679,0.025,600.0
1.0,True,-1.9942,-22.4679,0.025,-2.9914,-22.4679,0.025,600.0
1.0,True,-2.9914,-22.4679,0.025,-3.9885,-22.4679,0.025,600.0
1.0,True,-3.9885,-22.4679,0.025,-4.9856,-22.4679,0.025,600.0
1.0,True,-4.9856,-22.4679,0.025,-5.9827,-22.4679,0.025,600.0
1.0,True,-5.9827,-22.4679,0.025,-6.9799,-22.4679,0.025,600.0
1.0,True,-6.9799,-22.4679,0.025,-7.977,-22.4679,0.025,600.0
1.0,True,-7.977,-22.4679,0.025,-8.9741,-22.4679,0.025,600.0
1.0,True,-8.9741,-22.4679,0.025,-9.9712,-22.4679,0.025,600.0
1.0,True,-9.9712,-22.4679,0.025,-10.9684,-22.4679,0.025,600.0
1.0,True,-10.9684,-22.4679,0.025,-11.9655,-22.4679,0.025,600.0
1.0,True,-11.9655,-22.4679,0.025,-12.9626,-22.4679,0.025,600.0
1.0,True,-12.9626,-22.4679,0.025,-13.9597,-22.4679,0.025,600.0
1.0,True,-13.9597,-22.4679,0.025,-14.9569,-22.4679,0.025,600.0
1.0,True,-14.9569,-22.4679,0.025,-15.954,-22.4679,0.025,600.0
1.0,True,-15.954,-22.4679,0.025,-16.9511,-22.4679,0.025,600.0
1.0,True,-16.9511,-22.4679,0.025,-17.9482,-22.4679,0.025,600.0
1.0,True,-17.9482,-22.4679,0.025,-18.9454,-22.4679,0.025,600.0
1.0,True,-18.9454,-22.4679,0.025,-19.9425,-22.4679,0.025,600.0
1.0,True,-19.9425,-22.4679,0.025,-20.9396,-22.4679,0.025,600.0
1.0,True,-20.9396,-22.4679,0.025,-21.9367,-22.4679,0.025,600.0
1.0,True,-21.9367,-22.4679,0.025,-22.9339,-22.4679,0.025,600.0
1.0,True,-22.9339,-22.4679,0.025,-23.931,-22.4679,0.025,600.0
1.0,True,-23.931,-22.4679,0.025,-24.9281,-22.4679,0.025,600.0
1.0,True,-24.9281,-22.4679,0.025,-25.9252,-22.4679,0.025,600.0
1.0,True,-25.9252,-22.4679,0.025,-25.9252,-21.7766,0.025,600.0
1.0,True,-25.9252,-21.7766,0.025,-24.9281,-21.7766,0.025,600.0
1.0,True,-24.9281,-21.7766,0.025,-23.931,-21.7766,0.025,600.0
1.0,True,-23.931,-21.7766,0.025,-22.9339,-21.7766,0.025,600.0
1.0,True,-22.9339,-21.7766,0.025,-21.9367,-21.7766,0.025,600.0
1.0,True,-21.9367,-21.7766,0.025,-20.9396,-21.7766,0.025,600.0
1.0,True,-20.9396,-21.7766,0.025,-19.9425,-21.7766,0.025,600.0
1.0,True,-19.9425,-21.7766,0.025,-18.9454,-21.7766,0.025,600.0
1.0,True,-18.9454,-21.7766,0.025,-17.9482,-21.7766,0.025,600.0
1.0,True,-17.9482,-21.7766,0.025,-16.9511,-21.7766,0.025,600.0
1.0,True,-16.9511,-21.7766,0.025,-15.954,-21.7766,0.025,600.0
1.0,True,-15.954,-21.7766,0.025,-14.9569,-21.7766,0.025,600.0
1.0,True,-14.9569,-21.7766,0.025,-13.9597,-21.7766,0.025,600.0
1.0,True,-13.9597,-21.7766,0.025,-12.9626,-21.7766,0.025,600.0
1.0,True,-12.9626,-21.7766,0.025,-11.9655,-21.7766,0.025,600.0
1.0,True,-11.9655,-21.7766,0.025,-10.9684,-21.7766,0.025,600.0
1.0,True,-10.9684,-21.7766,0.025,-9.9712,-21.7766,0.025,600.0
1.0,True,-9.9712,-21.7766,0.025,-8.9741,-21.7766,0.025,600.0
1.0,True,-8.9741,-21.7766,0.025,-7.977,-21.7766,0.025,600.0
1.0,True,-7.977,-21.7766,0.025,-6.9799,-21.7766,0.025,600.0
1.0,True,-6.9799,-21.7766,0.025,-5.9827,-21.7766,0.025,600.0
1.0,True,-5.9827,-21.7766,0.025,-4.9856,-21.7766,0.025,600.0
1.0,True,-4.9856,-21.7766,0.025,-3.9885,-21.7766,0.025,600.0
1.0,True,-3.9885,-21.7766,0.025,-2.9914,-21.7766,0.025,600.0
1.0,True,-2.9914,-21.7766,0.025,-1.9942,-21.7766,0.025,600.0
1.0,True,-1.9942,-21.7766,0.025,-0.9971,-21.7766,0.025,600.0
1.0,True,-0.9971,-21.7766,0.025,0.0,-21.7766,0.025,600.0
1.0,True,0.0,-21.7766,0.025,0.9971,-21.7766,0.025,600.0
1.0,True,0.9971,-21.7766,0.025,1.9942,-21.7766,0.025,600.0
1.0,True,1.9942,-21.7766,0.025,2.9914,-21.7766,0.025,600.0
1.0,True,2.9914,-21.7766,0.025,3.9885,-21.7766,0.025,600.0
1.0,True,3.9885,-21.7766,0.025,4.9856,-21.7766,0.025,600.0
1.0,True,4.9856,-21.7766,0.025,5.9827,-21.7766,0.025,600.0
1.0,True,5.9827,-21.7766,0.025,6.9799,-21.7766,0.025,600.0
1.0,True,6.9799,-21.7766,0.025,7.977,-21.7766,0.025,600.0
1.0,True,7.977,-21.7766,0.025,8.9741,-21.7766,0.025,600.0
1.0,True,8.9741,-21.7766,0.025,9.9712,-21.7766,0.025,600.0
1.0,True,9.9712,-21.7766,0.025,10.9684,-21.7766,0.025,600.0
1.0,True,10.9684,-21.7766,0.025,11.9655,-21.7766,0.025,600.0
1.0,True,11.9655,-21.7766,0.025,12.9626,-21.7766,0.025,600.0
1.0,True,12.9626,-21.7766,0.025,13.9597,-21.7766,0.025,600.0
1.0,True,13.9597,-21.7766,0.025,14.9569,-21.7766,0.025,600.0
1.0,True,14.9569,-21.7766,0.025,15.954,-21.7766,0.025,600.0
1.0,True,15.954,-21.7766,0.025,16.9511,-21.7766,0.025,600.0
1.0,True,16.9511,-21.7766,0.025,17.9482,-21.7766,0.025,600.0
1.0,True,17.9482,-21.7766,0.025,18.9454,-21.7766,0.025,600.0
1.0,True,18.9454,-21.7766,0.025,19.9425,-21.7766,0.025,600.0
1.0,True,19.9425,-21.7766,0.025,20.9396,-21.7766,0.025,600.0
1.0,True,20.9396,-21.7766,0.025,21.9367,-21.7766,0.025,600.0
1.0,True,21.9367,-21.7766,0.025,22.9339,-21.7766,0.025,600.0
1.0,True,22.9339,-21.7766,0.025,23.931,-21.7766,0.025,600.0
1.0,True,23.931,-21.7766,0.025,24.9281,-21.7766,0.025,600.0
1.0,True,24.9281,-21.7766,0.025,25.9252,-21.7766,0.025,600.0
1.0,True,25.9252,-21.7766,0.025,25.9252,-21.0853,0.025,600.0
1.0,True,25.9252,-21.0853,0.025,24.9281,-21.0853,0.025,600.0
1.0,True,24.9281,-21.0853,0.025,23.931,-21.0853,0.025,600.0
1.0,True,23.931,-21.0853,0.025,22.9339,-21.0853,0.025,600.0
1.0,True,22.9339,-21.0853,0.025,21.9367,-21.0853,0.025,600.0
1.0,True,21.9367,-21.0853,0.025,20.9396,-21.0853,0.025,600.0
1.0,True,20.9396,-21.0853,0.025,19.9425,-21.0853,0.025,600.0
1.0,True,19.9425,-21.0853,0.025,18.9454,-21.0853,0.025,600.0
1.0,True,18.9454,-21.0853,0.025,17.9482,-21.0853,0.025,600.0
1.0,True,17.9482,-21.0853,0.025,16.9511,-21.0853,0.025,600.0
1.0,True,16.9511,-21.0853,0.025,15.954,-21.0853,0.025,600.0
1.0,True,15.954,-21.0853,0.025,14.9569,-21.0853,0.025,600.0
1.0,True,14.9569,-21.0853,0.025,13.9597,-21.0853,0.025,600.0
1.0,True,13.9597,-21.0853,0.025,12.9626,-21.0853,0.025,600.0
1.0,True,12.9626,-21.0853,0.025,11.9655,-21.0853,0.025,600.0
1.0,True,11.9655,-21.0853,0.025,10.9684,-21.0853,0.025,600.0
1.0,True,10.9684,-21.0853,0.025,9.9712,-21.0853,0.025,600.0
1.0,True,9.9712,-21.0853,0.025,8.9741,-21.0853,0.025,600.0
1.0,True,8.9741,-21.0853,0.025,7.977,-21.0853,0.025,600.0
1.0,True,7.977,-21.0853,0.025,6.9799,-21.0853,0.025,600.0
1.0,True,6.9799,-21.0853,0.025,5.9827,-21.0853,0.025,600.0
1.0,True,5.9827,-21.0853,0.025,4.9856,-21.0853,0.025,600.0
1.0,True,4.9856,-21.0853,0.025,3.9885,-21.0853,0.025,600.0
1.0,True,3.9885,-21.0853,0.025,2.9914,-21.0853,0.025,600.0
1.0,True,2.9914,-21.0853,0.025,1.9942,-21.0853,0.025,600.0
1.0,True,1.9942,-21.0853,0.025,0.9971,-21.0853,0.025,600.0
1.0,True,0.9971,-21.0853,0.025,0.0,-21.0853,0.025,600.0
1.0,True,0.0,-21.0853,0.025,-0.9971,-21.0853,0.025,600.0
1.0,True,-0.9971,-21.0853,0.025,-1.9942,-21.0853,0.025,600.0
1.0,True,-1.9942,-21.0853,0.025,-2.9914,-21.0853,0.025,600.0
1.0,True,-2.9914,-21.0853,0.025,-3.9885,-21.0853,0.025,600.0
1.0,True,-3.9885,-21.0853,0.025,-4.9856,-21.0853,0.025,600.0
1.0,True,-4.9856,-21.0853,0.025,-5.9827,-21.0853,0.025,600.0
1.0,True,-5.9827,-21.0853,0.025,-6.9799,-21.0853,0.025,600.0
1.0,True,-6.9799,-21.0853,0.025,-7.977,-21.0853,0.025,600.0
1.0,True,-7.977,-21.0853,0.025,-8.9741,-21.0853,0.025,600.0
1.0,True,-8.9741,-21.0853,0.025,-9.9712,-21.0853,0.025,600.0
1.0,True,-9.9712,-21.0853,0.025,-10.9684,-21.0853,0.025,600.0
1.0,True,-10.9684,-21.0853,0.025,-11.9655,-21.0853,0.025,600.0
1.0,True,-11.9655,-21.0853,0.025,-12.9626,-21.0853,0.025,600.0
1.0,True,-12.9626,-21.0853,0.025,-13.9597,-21.0853,0.025,600.0
