line_number,raw_line,layer,laser_on,feedrate,tool,X,Y,Z,B,C,dx,dy,dz,step_distance,deposition_move,laser_power_watts,estimated_linear_energy
2407,X-4.9856,1.0,True,600.0,,-4.9856,0.3457,0.025,0.0,0.0,0.9971000000000005,0.0,0.0,0.9971000000000005,True,500.0,0.8333333333333334
2408,X-3.9885,1.0,True,600.0,,-3.9885,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2409,X-2.9914,1.0,True,600.0,,-2.9914,0.3457,0.025,0.0,0.0,0.9971000000000001,0.0,0.0,0.9971000000000001,True,500.0,0.8333333333333334
2410,X-1.9942,1.0,True,600.0,,-1.9942,0.3457,0.025,0.0,0.0,0.9972000000000001,0.0,0.0,0.9972000000000001,True,500.0,0.8333333333333334
2411,X-0.9971,1.0,True,600.0,,-0.9971,0.3457,0.025,0.0,0.0,0.9971,0.0,0.0,0.9971,True,500.0,0.8333333333333334
2412,X0.,1.0,True,600.0,,0.0,0.3457,0.025,0.0,0.0,0.9971,0.0,0.0,0.9971,True,500.0,0.8333333333333334
2413,X0.9971,1.0,True,600.0,,0.9971,0.3457,0.025,0.0,0.0,0.9971,0.0,0.0,0.9971,True,500.0,0.8333333333333334
2414,X1.9942,1.0,True,600.0,,1.9942,0.3457,0.025,0.0,0.0,0.9971,0.0,0.0,0.9971,True,500.0,0.8333333333333334
2415,X2.9914,1.0,True,600.0,,2.9914,0.3457,0.025,0.0,0.0,0.9972000000000001,0.0,0.0,0.9972000000000001,True,500.0,0.8333333333333334
2416,X3.9885,1.0,True,600.0,,3.9885,0.3457,0.025,0.0,0.0,0.9971000000000001,0.0,0.0,0.9971000000000001,True,500.0,0.8333333333333334
2417,X4.9856,1.0,True,600.0,,4.9856,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2418,X5.9827,1.0,True,600.0,,5.9827,0.3457,0.025,0.0,0.0,0.9971000000000005,0.0,0.0,0.9971000000000005,True,500.0,0.8333333333333334
2419,X6.9799,1.0,True,600.0,,6.9799,0.3457,0.025,0.0,0.0,0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2420,X7.977,1.0,True,600.0,,7.977,0.3457,0.025,0.0,0.0,0.9971000000000005,0.0,0.0,0.9971000000000005,True,500.0,0.8333333333333334
2421,X8.9741,1.0,True,600.0,,8.9741,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2422,X9.9712,1.0,True,600.0,,9.9712,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2423,X10.9684,1.0,True,600.0,,10.9684,0.3457,0.025,0.0,0.0,0.9972000000000012,0.0,0.0,0.9972000000000012,True,500.0,0.8333333333333334
2424,X11.9655,1.0,True,600.0,,11.9655,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2425,X12.9626,1.0,True,600.0,,12.9626,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2426,X13.9597,1.0,True,600.0,,13.9597,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2427,X14.9569,1.0,True,600.0,,14.9569,0.3457,0.025,0.0,0.0,0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2428,X15.954,1.0,True,600.0,,15.954,0.3457,0.025,0.0,0.0,0.9971000000000014,0.0,0.0,0.9971000000000014,True,500.0,0.8333333333333334
2429,X16.9511,1.0,True,600.0,,16.9511,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2430,X17.9482,1.0,True,600.0,,17.9482,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2431,X18.9454,1.0,True,600.0,,18.9454,0.3457,0.025,0.0,0.0,0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2432,X19.9425,1.0,True,600.0,,19.9425,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2433,X20.9396,1.0,True,600.0,,20.9396,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2434,X21.9367,1.0,True,600.0,,21.9367,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2435,X22.9339,1.0,True,600.0,,22.9339,0.3457,0.025,0.0,0.0,0.997200000000003,0.0,0.0,0.997200000000003,True,500.0,0.8333333333333334
2436,X23.931,1.0,True,600.0,,23.931,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2437,X24.9281,1.0,True,600.0,,24.9281,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2438,X25.9252,1.0,True,600.0,,25.9252,0.3457,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2439,Y1.037,1.0,True,600.0,,25.9252,1.037,0.025,0.0,0.0,0.0,0.6912999999999999,0.0,0.6912999999999999,True,500.0,0.8333333333333334
2440,X24.9281,1.0,True,600.0,,24.9281,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2441,X23.931,1.0,True,600.0,,23.931,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2442,X22.9339,1.0,True,600.0,,22.9339,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2443,X21.9367,1.0,True,600.0,,21.9367,1.037,0.025,0.0,0.0,-0.997200000000003,0.0,0.0,0.997200000000003,True,500.0,0.8333333333333334
2444,X20.9396,1.0,True,600.0,,20.9396,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2445,X19.9425,1.0,True,600.0,,19.9425,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2446,X18.9454,1.0,True,600.0,,18.9454,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2447,X17.9482,1.0,True,600.0,,17.9482,1.037,0.025,0.0,0.0,-0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2448,X16.9511,1.0,True,600.0,,16.9511,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2449,X15.954,1.0,True,600.0,,15.954,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2450,X14.9569,1.0,True,600.0,,14.9569,1.037,0.025,0.0,0.0,-0.9971000000000014,0.0,0.0,0.9971000000000014,True,500.0,0.8333333333333334
2451,X13.9597,1.0,True,600.0,,13.9597,1.037,0.025,0.0,0.0,-0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2452,X12.9626,1.0,True,600.0,,12.9626,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2453,X11.9655,1.0,True,600.0,,11.9655,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2454,X10.9684,1.0,True,600.0,,10.9684,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2455,X9.9712,1.0,True,600.0,,9.9712,1.037,0.025,0.0,0.0,-0.9972000000000012,0.0,0.0,0.9972000000000012,True,500.0,0.8333333333333334
2456,X8.9741,1.0,True,600.0,,8.9741,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2457,X7.977,1.0,True,600.0,,7.977,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2458,X6.9799,1.0,True,600.0,,6.9799,1.037,0.025,0.0,0.0,-0.9971000000000005,0.0,0.0,0.9971000000000005,True,500.0,0.8333333333333334
2459,X5.9827,1.0,True,600.0,,5.9827,1.037,0.025,0.0,0.0,-0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2460,X4.9856,1.0,True,600.0,,4.9856,1.037,0.025,0.0,0.0,-0.9971000000000005,0.0,0.0,0.9971000000000005,True,500.0,0.8333333333333334
2461,X3.9885,1.0,True,600.0,,3.9885,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2462,X2.9914,1.0,True,600.0,,2.9914,1.037,0.025,0.0,0.0,-0.9971000000000001,0.0,0.0,0.9971000000000001,True,500.0,0.8333333333333334
2463,X1.9942,1.0,True,600.0,,1.9942,1.037,0.025,0.0,0.0,-0.9972000000000001,0.0,0.0,0.9972000000000001,True,500.0,0.8333333333333334
2464,X0.9971,1.0,True,600.0,,0.9971,1.037,0.025,0.0,0.0,-0.9971,0.0,0.0,0.9971,True,500.0,0.8333333333333334
2465,X0.,1.0,True,600.0,,0.0,1.037,0.025,0.0,0.0,-0.9971,0.0,0.0,0.9971,True,500.0,0.8333333333333334
2466,X-0.9971,1.0,True,600.0,,-0.9971,1.037,0.025,0.0,0.0,-0.9971,0.0,0.0,0.9971,True,500.0,0.8333333333333334
2467,X-1.9942,1.0,True,600.0,,-1.9942,1.037,0.025,0.0,0.0,-0.9971,0.0,0.0,0.9971,True,500.0,0.8333333333333334
2468,X-2.9914,1.0,True,600.0,,-2.9914,1.037,0.025,0.0,0.0,-0.9972000000000001,0.0,0.0,0.9972000000000001,True,500.0,0.8333333333333334
2469,X-3.9885,1.0,True,600.0,,-3.9885,1.037,0.025,0.0,0.0,-0.9971000000000001,0.0,0.0,0.9971000000000001,True,500.0,0.8333333333333334
2470,X-4.9856,1.0,True,600.0,,-4.9856,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2471,X-5.9827,1.0,True,600.0,,-5.9827,1.037,0.025,0.0,0.0,-0.9971000000000005,0.0,0.0,0.9971000000000005,True,500.0,0.8333333333333334
2472,X-6.9799,1.0,True,600.0,,-6.9799,1.037,0.025,0.0,0.0,-0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2473,X-7.977,1.0,True,600.0,,-7.977,1.037,0.025,0.0,0.0,-0.9971000000000005,0.0,0.0,0.9971000000000005,True,500.0,0.8333333333333334
2474,X-8.9741,1.0,True,600.0,,-8.9741,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2475,X-9.9712,1.0,True,600.0,,-9.9712,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2476,X-10.9684,1.0,True,600.0,,-10.9684,1.037,0.025,0.0,0.0,-0.9972000000000012,0.0,0.0,0.9972000000000012,True,500.0,0.8333333333333334
2477,X-11.9655,1.0,True,600.0,,-11.9655,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2478,X-12.9626,1.0,True,600.0,,-12.9626,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2479,X-13.9597,1.0,True,600.0,,-13.9597,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2480,X-14.9569,1.0,True,600.0,,-14.9569,1.037,0.025,0.0,0.0,-0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2481,X-15.954,1.0,True,600.0,,-15.954,1.037,0.025,0.0,0.0,-0.9971000000000014,0.0,0.0,0.9971000000000014,True,500.0,0.8333333333333334
2482,X-16.9511,1.0,True,600.0,,-16.9511,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2483,X-17.9482,1.0,True,600.0,,-17.9482,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2484,X-18.9454,1.0,True,600.0,,-18.9454,1.037,0.025,0.0,0.0,-0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2485,X-19.9425,1.0,True,600.0,,-19.9425,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2486,X-20.9396,1.0,True,600.0,,-20.9396,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2487,X-21.9367,1.0,True,600.0,,-21.9367,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2488,X-22.9339,1.0,True,600.0,,-22.9339,1.037,0.025,0.0,0.0,-0.997200000000003,0.0,0.0,0.997200000000003,True,500.0,0.8333333333333334
2489,X-23.931,1.0,True,600.0,,-23.931,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2490,X-24.9281,1.0,True,600.0,,-24.9281,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2491,X-25.9252,1.0,True,600.0,,-25.9252,1.037,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2492,Y1.7283,1.0,True,600.0,,-25.9252,1.7283,0.025,0.0,0.0,0.0,0.6913,0.0,0.6913,True,500.0,0.8333333333333334
2493,X-24.9281,1.0,True,600.0,,-24.9281,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2494,X-23.931,1.0,True,600.0,,-23.931,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2495,X-22.9339,1.0,True,600.0,,-22.9339,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2496,X-21.9367,1.0,True,600.0,,-21.9367,1.7283,0.025,0.0,0.0,0.997200000000003,0.0,0.0,0.997200000000003,True,500.0,0.8333333333333334
2497,X-20.9396,1.0,True,600.0,,-20.9396,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2498,X-19.9425,1.0,True,600.0,,-19.9425,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2499,X-18.9454,1.0,True,600.0,,-18.9454,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2500,X-17.9482,1.0,True,600.0,,-17.9482,1.7283,0.025,0.0,0.0,0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2501,X-16.9511,1.0,True,600.0,,-16.9511,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2502,X-15.954,1.0,True,600.0,,-15.954,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2503,X-14.9569,1.0,True,600.0,,-14.9569,1.7283,0.025,0.0,0.0,0.9971000000000014,0.0,0.0,0.9971000000000014,True,500.0,0.8333333333333334
2504,X-13.9597,1.0,True,600.0,,-13.9597,1.7283,0.025,0.0,0.0,0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2505,X-12.9626,1.0,True,600.0,,-12.9626,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2506,X-11.9655,1.0,True,600.0,,-11.9655,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2507,X-10.9684,1.0,True,600.0,,-10.9684,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2508,X-9.9712,1.0,True,600.0,,-9.9712,1.7283,0.025,0.0,0.0,0.9972000000000012,0.0,0.0,0.9972000000000012,True,500.0,0.8333333333333334
2509,X-8.9741,1.0,True,600.0,,-8.9741,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2510,X-7.977,1.0,True,600.0,,-7.977,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2511,X-6.9799,1.0,True,600.0,,-6.9799,1.7283,0.025,0.0,0.0,0.9971000000000005,0.0,0.0,0.9971000000000005,True,500.0,0.8333333333333334
2512,X-5.9827,1.0,True,600.0,,-5.9827,1.7283,0.025,0.0,0.0,0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2513,X-4.9856,1.0,True,600.0,,-4.9856,1.7283,0.025,0.0,0.0,0.9971000000000005,0.0,0.0,0.9971000000000005,True,500.0,0.8333333333333334
2514,X-3.9885,1.0,True,600.0,,-3.9885,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2515,X-2.9914,1.0,True,600.0,,-2.9914,1.7283,0.025,0.0,0.0,0.9971000000000001,0.0,0.0,0.9971000000000001,True,500.0,0.8333333333333334
2516,X-1.9942,1.0,True,600.0,,-1.9942,1.7283,0.025,0.0,0.0,0.9972000000000001,0.0,0.0,0.9972000000000001,True,500.0,0.8333333333333334
2517,X-0.9971,1.0,True,600.0,,-0.9971,1.7283,0.025,0.0,0.0,0.9971,0.0,0.0,0.9971,True,500.0,0.8333333333333334
2518,X0.,1.0,True,600.0,,0.0,1.7283,0.025,0.0,0.0,0.9971,0.0,0.0,0.9971,True,500.0,0.8333333333333334
2519,X0.9971,1.0,True,600.0,,0.9971,1.7283,0.025,0.0,0.0,0.9971,0.0,0.0,0.9971,True,500.0,0.8333333333333334
2520,X1.9942,1.0,True,600.0,,1.9942,1.7283,0.025,0.0,0.0,0.9971,0.0,0.0,0.9971,True,500.0,0.8333333333333334
2521,X2.9914,1.0,True,600.0,,2.9914,1.7283,0.025,0.0,0.0,0.9972000000000001,0.0,0.0,0.9972000000000001,True,500.0,0.8333333333333334
2522,X3.9885,1.0,True,600.0,,3.9885,1.7283,0.025,0.0,0.0,0.9971000000000001,0.0,0.0,0.9971000000000001,True,500.0,0.8333333333333334
2523,X4.9856,1.0,True,600.0,,4.9856,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2524,X5.9827,1.0,True,600.0,,5.9827,1.7283,0.025,0.0,0.0,0.9971000000000005,0.0,0.0,0.9971000000000005,True,500.0,0.8333333333333334
2525,X6.9799,1.0,True,600.0,,6.9799,1.7283,0.025,0.0,0.0,0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2526,X7.977,1.0,True,600.0,,7.977,1.7283,0.025,0.0,0.0,0.9971000000000005,0.0,0.0,0.9971000000000005,True,500.0,0.8333333333333334
2527,X8.9741,1.0,True,600.0,,8.9741,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2528,X9.9712,1.0,True,600.0,,9.9712,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2529,X10.9684,1.0,True,600.0,,10.9684,1.7283,0.025,0.0,0.0,0.9972000000000012,0.0,0.0,0.9972000000000012,True,500.0,0.8333333333333334
2530,X11.9655,1.0,True,600.0,,11.9655,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2531,X12.9626,1.0,True,600.0,,12.9626,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2532,X13.9597,1.0,True,600.0,,13.9597,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2533,X14.9569,1.0,True,600.0,,14.9569,1.7283,0.025,0.0,0.0,0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2534,X15.954,1.0,True,600.0,,15.954,1.7283,0.025,0.0,0.0,0.9971000000000014,0.0,0.0,0.9971000000000014,True,500.0,0.8333333333333334
2535,X16.9511,1.0,True,600.0,,16.9511,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2536,X17.9482,1.0,True,600.0,,17.9482,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2537,X18.9454,1.0,True,600.0,,18.9454,1.7283,0.025,0.0,0.0,0.9971999999999994,0.0,0.0,0.9971999999999994,True,500.0,0.8333333333333334
2538,X19.9425,1.0,True,600.0,,19.9425,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2539,X20.9396,1.0,True,600.0,,20.9396,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2540,X21.9367,1.0,True,600.0,,21.9367,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2541,X22.9339,1.0,True,600.0,,22.9339,1.7283,0.025,0.0,0.0,0.997200000000003,0.0,0.0,0.997200000000003,True,500.0,0.8333333333333334
2542,X23.931,1.0,True,600.0,,23.931,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2543,X24.9281,1.0,True,600.0,,24.9281,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2544,X25.9252,1.0,True,600.0,,25.9252,1.7283,0.025,0.0,0.0,0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2545,Y2.4196,1.0,True,600.0,,25.9252,2.4196,0.025,0.0,0.0,0.0,0.6913,0.0,0.6913,True,500.0,0.8333333333333334
2546,X24.9281,1.0,True,600.0,,24.9281,2.4196,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
2547,X23.931,1.0,True,600.0,,23.931,2.4196,0.025,0.0,0.0,-0.9970999999999997,0.0,0.0,0.9970999999999997,True,500.0,0.8333333333333334
