Change Timestamp,Variable,New Value
2026-03-20T19:16:34Z,toolnum,5
2026-03-20T19:16:34Z,program,CDSDRYRUN
2026-03-20T19:16:35Z,xpostn,-35.85825
2026-03-20T19:16:35Z,ypostn,27.66235
2026-03-20T19:16:35Z,zpostn,-4.467
2026-03-20T19:16:35Z,xlod,12
2026-03-20T19:16:35Z,ylod,18
2026-03-20T19:16:35Z,zlod,45
2026-03-20T19:16:35Z,fact,11.782862
2026-03-20T19:16:35Z,toolnum,5
2026-03-20T19:16:35Z,program,CDSDRYRUN
2026-03-20T19:16:36Z,xpostn,-28.8377
2026-03-20T19:16:36Z,ypostn,33.83595
2026-03-20T19:16:36Z,zpostn,-4.467
2026-03-20T19:16:36Z,xlod,12
2026-03-20T19:16:36Z,ylod,8
2026-03-20T19:16:36Z,zlod,42
2026-03-20T19:16:36Z,fact,16.666
2026-03-20T19:16:36Z,toolnum,5
2026-03-20T19:16:36Z,program,CDSDRYRUN
2026-03-20T19:16:37Z,xpostn,-10.07315
2026-03-20T19:16:37Z,ypostn,35.98545
2026-03-20T19:16:37Z,zpostn,-4.467
2026-03-20T19:16:37Z,xlod,12
2026-03-20T19:16:37Z,ylod,11
2026-03-20T19:16:37Z,zlod,42
2026-03-20T19:16:37Z,fact,16.666
2026-03-20T19:16:37Z,toolnum,5
2026-03-20T19:16:37Z,program,CDSDRYRUN
2026-03-20T19:16:38Z,xpostn,6.4456
2026-03-20T19:16:38Z,ypostn,36.47725
2026-03-20T19:16:38Z,zpostn,-4.467
2026-03-20T19:16:38Z,xlod,12
2026-03-20T19:16:38Z,ylod,11
2026-03-20T19:16:38Z,zlod,42
2026-03-20T19:16:38Z,fact,16.666
2026-03-20T19:16:38Z,toolnum,5
2026-03-20T19:16:38Z,program,CDSDRYRUN
2026-03-20T19:16:39Z,xpostn,24.9283
2026-03-20T19:16:39Z,ypostn,36.1224
2026-03-20T19:16:39Z,zpostn,-4.467
2026-03-20T19:16:39Z,xlod,12
2026-03-20T19:16:39Z,ylod,11
2026-03-20T19:16:39Z,zlod,42
2026-03-20T19:16:39Z,fact,16.666
2026-03-20T19:16:39Z,toolnum,5
2026-03-20T19:16:39Z,program,CDSDRYRUN
2026-03-20T19:16:40Z,xpostn,35.2396
2026-03-20T19:16:40Z,ypostn,22.56145
2026-03-20T19:16:40Z,zpostn,-4.467
2026-03-20T19:16:40Z,xlod,12
2026-03-20T19:16:40Z,ylod,12
2026-03-20T19:16:40Z,zlod,47
2026-03-20T19:16:40Z,fact,16.666
2026-03-20T19:16:40Z,toolnum,5
2026-03-20T19:16:40Z,program,CDSDRYRUN
2026-03-20T19:16:41Z,xpostn,36.6745
2026-03-20T19:16:41Z,ypostn,3.69585
2026-03-20T19:16:41Z,zpostn,-4.467
2026-03-20T19:16:41Z,xlod,8
2026-03-20T19:16:41Z,ylod,12
2026-03-20T19:16:41Z,zlod,51
2026-03-20T19:16:41Z,fact,16.666
2026-03-20T19:16:41Z,toolnum,5
2026-03-20T19:16:41Z,program,CDSDRYRUN
2026-03-20T19:16:42Z,xpostn,36.19135
2026-03-20T19:16:42Z,ypostn,-14.7649
2026-03-20T19:16:42Z,zpostn,-4.467
2026-03-20T19:16:42Z,xlod,12
2026-03-20T19:16:42Z,ylod,16
2026-03-20T19:16:42Z,zlod,55
2026-03-20T19:16:42Z,fact,16.666
2026-03-20T19:16:42Z,toolnum,5
2026-03-20T19:16:42Z,program,CDSDRYRUN
2026-03-20T19:16:43Z,xpostn,36.11855
2026-03-20T19:16:43Z,ypostn,-25.19405
2026-03-20T19:16:43Z,zpostn,-4.467
2026-03-20T19:16:43Z,xlod,12
2026-03-20T19:16:43Z,ylod,12
2026-03-20T19:16:43Z,zlod,55
2026-03-20T19:16:43Z,fact,16.666
2026-03-20T19:16:43Z,toolnum,5
2026-03-20T19:16:43Z,program,CDSDRYRUN
2026-03-20T19:16:44Z,xpostn,22.30075
2026-03-20T19:16:44Z,ypostn,-35.275
2026-03-20T19:16:44Z,zpostn,-4.467
2026-03-20T19:16:44Z,xlod,15
2026-03-20T19:16:44Z,ylod,12
2026-03-20T19:16:44Z,zlod,55
2026-03-20T19:16:44Z,fact,16.666
2026-03-20T19:16:44Z,toolnum,5
2026-03-20T19:16:44Z,program,CDSDRYRUN
2026-03-20T19:16:45Z,xpostn,3.88885
2026-03-20T19:16:45Z,ypostn,-36.65535
2026-03-20T19:16:45Z,zpostn,-4.467
2026-03-20T19:16:45Z,xlod,15
2026-03-20T19:16:45Z,ylod,12
2026-03-20T19:16:45Z,zlod,55
2026-03-20T19:16:45Z,fact,16.666
2026-03-20T19:16:45Z,toolnum,5
2026-03-20T19:16:45Z,program,CDSDRYRUN
2026-03-20T19:16:46Z,xpostn,-15.04485
2026-03-20T19:16:46Z,ypostn,-36.1873
2026-03-20T19:16:46Z,zpostn,-4.467
2026-03-20T19:16:46Z,xlod,12
2026-03-20T19:16:46Z,ylod,12
2026-03-20T19:16:46Z,zlod,55
2026-03-20T19:16:46Z,fact,16.666
2026-03-20T19:16:46Z,toolnum,5
2026-03-20T19:16:46Z,program,CDSDRYRUN
2026-03-20T19:16:48Z,xpostn,-29.2191
2026-03-20T19:16:48Z,ypostn,-27.23175
2026-03-20T19:16:48Z,zpostn,-4.467
2026-03-20T19:16:48Z,xlod,12
2026-03-20T19:16:48Z,ylod,17
2026-03-20T19:16:48Z,zlod,52
2026-03-20T19:16:48Z,fact,16.666
2026-03-20T19:16:48Z,toolnum,5
2026-03-20T19:16:48Z,program,CDSDRYRUN
2026-03-20T19:16:49Z,xpostn,-35.4582
2026-03-20T19:16:49Z,ypostn,-10.0217
2026-03-20T19:16:49Z,zpostn,-4.467
2026-03-20T19:16:49Z,xlod,12
2026-03-20T19:16:49Z,ylod,14
2026-03-20T19:16:49Z,zlod,45
2026-03-20T19:16:49Z,fact,16.666
2026-03-20T19:16:49Z,toolnum,5
2026-03-20T19:16:49Z,program,CDSDRYRUN
2026-03-20T19:16:50Z,xpostn,-38.90485
2026-03-20T19:16:50Z,ypostn,-3.24315
2026-03-20T19:16:50Z,zpostn,-4.267
2026-03-20T19:16:50Z,xlod,8
2026-03-20T19:16:50Z,ylod,14
2026-03-20T19:16:50Z,zlod,64
2026-03-20T19:16:50Z,fact,15.799368
2026-03-20T19:16:50Z,toolnum,5
2026-03-20T19:16:50Z,program,CDSDRYRUN
2026-03-20T19:16:51Z,xpostn,-33.23125
2026-03-20T19:16:51Z,ypostn,16.106
2026-03-20T19:16:51Z,zpostn,-4.467
2026-03-20T19:16:51Z,xlod,8
2026-03-20T19:16:51Z,ylod,14
2026-03-20T19:16:51Z,zlod,48
2026-03-20T19:16:51Z,fact,16.666
2026-03-20T19:16:51Z,toolnum,5
2026-03-20T19:16:51Z,program,CDSDRYRUN
2026-03-20T19:16:52Z,xpostn,-23.59105
2026-03-20T19:16:52Z,ypostn,28.8021
2026-03-20T19:16:52Z,zpostn,-4.467
2026-03-20T19:16:52Z,xlod,11
2026-03-20T19:16:52Z,ylod,10
2026-03-20T19:16:52Z,zlod,44
2026-03-20T19:16:52Z,fact,16.666
2026-03-20T19:16:52Z,toolnum,5
2026-03-20T19:16:52Z,program,CDSDRYRUN
2026-03-20T19:16:53Z,xpostn,-7.54395
2026-03-20T19:16:53Z,ypostn,37.2154
2026-03-20T19:16:53Z,zpostn,-4.30495
2026-03-20T19:16:53Z,xlod,8
2026-03-20T19:16:53Z,ylod,18
2026-03-20T19:16:53Z,zlod,64
2026-03-20T19:16:53Z,fact,16.666
2026-03-20T19:16:53Z,toolnum,5
2026-03-20T19:16:53Z,program,CDSDRYRUN
2026-03-20T19:16:54Z,xpostn,9.59245
2026-03-20T19:16:54Z,ypostn,35.5812
2026-03-20T19:16:54Z,zpostn,-4.467
2026-03-20T19:16:54Z,xlod,12
2026-03-20T19:16:54Z,ylod,9
2026-03-20T19:16:54Z,zlod,46
2026-03-20T19:16:54Z,fact,16.666
2026-03-20T19:16:54Z,toolnum,5
2026-03-20T19:16:54Z,program,CDSDRYRUN
2026-03-20T19:16:55Z,xpostn,26.29245
2026-03-20T19:16:55Z,ypostn,28.45755
2026-03-20T19:16:55Z,zpostn,-4.467
2026-03-20T19:16:55Z,xlod,12
2026-03-20T19:16:55Z,ylod,16
2026-03-20T19:16:55Z,zlod,51
2026-03-20T19:16:55Z,fact,16.666
2026-03-20T19:16:55Z,toolnum,5
2026-03-20T19:16:55Z,program,CDSDRYRUN
2026-03-20T19:16:56Z,xpostn,31.33995
2026-03-20T19:16:56Z,ypostn,19.40645
2026-03-20T19:16:56Z,zpostn,-4.467
2026-03-20T19:16:56Z,xlod,12
2026-03-20T19:16:56Z,ylod,12
2026-03-20T19:16:56Z,zlod,51
2026-03-20T19:16:56Z,fact,16.666
2026-03-20T19:16:56Z,toolnum,5
2026-03-20T19:16:56Z,program,CDSDRYRUN
2026-03-20T19:16:57Z,xpostn,38.79195
2026-03-20T19:16:57Z,ypostn,3.28505
2026-03-20T19:16:57Z,zpostn,-4.267
2026-03-20T19:16:57Z,xlod,9
2026-03-20T19:16:57Z,ylod,15
2026-03-20T19:16:57Z,zlod,62
2026-03-20T19:16:57Z,fact,16.666
2026-03-20T19:16:57Z,toolnum,5
2026-03-20T19:16:57Z,program,CDSDRYRUN
2026-03-20T19:16:58Z,xpostn,33.9848
2026-03-20T19:16:58Z,ypostn,-14.23795
2026-03-20T19:16:58Z,zpostn,-4.467
2026-03-20T19:16:58Z,xlod,9
2026-03-20T19:16:58Z,ylod,15
2026-03-20T19:16:58Z,zlod,52
2026-03-20T19:16:58Z,fact,16.666
2026-03-20T19:16:58Z,toolnum,5
2026-03-20T19:16:58Z,program,CDSDRYRUN
2026-03-20T19:16:59Z,xpostn,23.69855
2026-03-20T19:16:59Z,ypostn,-28.7576
2026-03-20T19:16:59Z,zpostn,-4.467
2026-03-20T19:16:59Z,xlod,15
2026-03-20T19:16:59Z,ylod,9
2026-03-20T19:16:59Z,zlod,55
2026-03-20T19:16:59Z,fact,16.666
2026-03-20T19:16:59Z,toolnum,5
2026-03-20T19:16:59Z,program,CDSDRYRUN
2026-03-20T19:17:00Z,xpostn,7.6136
2026-03-20T19:17:00Z,ypostn,-37.12315
2026-03-20T19:17:00Z,zpostn,-4.31135
2026-03-20T19:17:00Z,xlod,10
2026-03-20T19:17:00Z,ylod,13
2026-03-20T19:17:00Z,zlod,64
2026-03-20T19:17:00Z,fact,16.666
2026-03-20T19:17:00Z,toolnum,5
2026-03-20T19:17:00Z,program,CDSDRYRUN
2026-03-20T19:17:01Z,xpostn,-0.2
2026-03-20T19:17:01Z,ypostn,-39.00195
2026-03-20T19:17:01Z,zpostn,-4.267
2026-03-20T19:17:01Z,xlod,14
2026-03-20T19:17:01Z,ylod,10
2026-03-20T19:17:01Z,zlod,61
2026-03-20T19:17:01Z,fact,15.799368
2026-03-20T19:17:01Z,toolnum,5
2026-03-20T19:17:01Z,program,CDSDRYRUN
2026-03-20T19:17:02Z,xpostn,-16.97545
2026-03-20T19:17:02Z,ypostn,-32.71255
2026-03-20T19:17:02Z,zpostn,-4.467
2026-03-20T19:17:02Z,xlod,11
2026-03-20T19:17:02Z,ylod,10
2026-03-20T19:17:02Z,zlod,50
2026-03-20T19:17:02Z,fact,16.666
2026-03-20T19:17:02Z,toolnum,5
2026-03-20T19:17:02Z,program,CDSDRYRUN
2026-03-20T19:17:03Z,xpostn,-30.983
2026-03-20T19:17:03Z,ypostn,-20.28205
2026-03-20T19:17:03Z,zpostn,-4.424
2026-03-20T19:17:03Z,xlod,14
2026-03-20T19:17:03Z,ylod,11
2026-03-20T19:17:03Z,zlod,62
2026-03-20T19:17:03Z,fact,16.666
2026-03-20T19:17:03Z,toolnum,5
2026-03-20T19:17:03Z,program,CDSDRYRUN
2026-03-20T19:17:04Z,xpostn,-39.5887
2026-03-20T19:17:04Z,ypostn,-6.00765
2026-03-20T19:17:04Z,zpostn,-4.267
2026-03-20T19:17:04Z,xlod,13
2026-03-20T19:17:04Z,ylod,12
2026-03-20T19:17:04Z,zlod,59
2026-03-20T19:17:04Z,fact,16.666
2026-03-20T19:17:04Z,toolnum,5
2026-03-20T19:17:04Z,program,CDSDRYRUN
2026-03-20T19:17:05Z,xpostn,-38.8684
2026-03-20T19:17:05Z,ypostn,11.6873
2026-03-20T19:17:05Z,zpostn,-4.267
2026-03-20T19:17:05Z,xlod,13
2026-03-20T19:17:05Z,ylod,15
2026-03-20T19:17:05Z,zlod,59
2026-03-20T19:17:05Z,fact,16.666
2026-03-20T19:17:05Z,toolnum,5
2026-03-20T19:17:05Z,program,CDSDRYRUN
2026-03-20T19:17:06Z,xpostn,-26.9036
2026-03-20T19:17:06Z,ypostn,25.18235
2026-03-20T19:17:06Z,zpostn,-4.467
2026-03-20T19:17:06Z,xlod,13
2026-03-20T19:17:06Z,ylod,15
2026-03-20T19:17:06Z,zlod,49
2026-03-20T19:17:06Z,fact,16.666
2026-03-20T19:17:06Z,toolnum,5
2026-03-20T19:17:06Z,program,CDSDRYRUN
2026-03-20T19:17:07Z,xpostn,-14.70645
2026-03-20T19:17:07Z,ypostn,38.26355
2026-03-20T19:17:07Z,zpostn,-4.267
2026-03-20T19:17:07Z,xlod,14
2026-03-20T19:17:07Z,ylod,10
2026-03-20T19:17:07Z,zlod,60
2026-03-20T19:17:07Z,fact,16.666
2026-03-20T19:17:07Z,toolnum,5
2026-03-20T19:17:07Z,program,CDSDRYRUN
2026-03-20T19:17:08Z,xpostn,4.1332
2026-03-20T19:17:08Z,ypostn,40.26205
2026-03-20T19:17:08Z,zpostn,-4.267
2026-03-20T19:17:08Z,xlod,14
2026-03-20T19:17:08Z,ylod,10
2026-03-20T19:17:08Z,zlod,60
2026-03-20T19:17:08Z,fact,16.666
2026-03-20T19:17:08Z,toolnum,5
2026-03-20T19:17:08Z,program,CDSDRYRUN
2026-03-20T19:17:09Z,xpostn,13.01865
2026-03-20T19:17:09Z,ypostn,36.93265
2026-03-20T19:17:09Z,zpostn,-4.267
2026-03-20T19:17:09Z,xlod,11
2026-03-20T19:17:09Z,ylod,13
2026-03-20T19:17:09Z,zlod,60
2026-03-20T19:17:09Z,fact,16.666
2026-03-20T19:17:09Z,toolnum,5
2026-03-20T19:17:09Z,program,CDSDRYRUN
2026-03-20T19:17:10Z,xpostn,25.529
2026-03-20T19:17:10Z,ypostn,26.58045
2026-03-20T19:17:10Z,zpostn,-4.467
2026-03-20T19:17:10Z,xlod,11
2026-03-20T19:17:10Z,ylod,10
2026-03-20T19:17:10Z,zlod,51
2026-03-20T19:17:10Z,fact,16.666
2026-03-20T19:17:10Z,toolnum,5
2026-03-20T19:17:10Z,program,CDSDRYRUN
2026-03-20T19:17:11Z,xpostn,38.50675
2026-03-20T19:17:11Z,ypostn,12.36505
2026-03-20T19:17:11Z,zpostn,-4.267
2026-03-20T19:17:11Z,xlod,10
2026-03-20T19:17:11Z,ylod,13
2026-03-20T19:17:11Z,zlod,61
2026-03-20T19:17:11Z,fact,16.666
2026-03-20T19:17:11Z,toolnum,5
2026-03-20T19:17:11Z,program,CDSDRYRUN
2026-03-20T19:17:12Z,xpostn,40.51125
2026-03-20T19:17:12Z,ypostn,-6.48055
2026-03-20T19:17:12Z,zpostn,-4.267
2026-03-20T19:17:12Z,xlod,10
2026-03-20T19:17:12Z,ylod,13
2026-03-20T19:17:12Z,zlod,61
2026-03-20T19:17:12Z,fact,16.666
2026-03-20T19:17:12Z,toolnum,5
2026-03-20T19:17:12Z,program,CDSDRYRUN
2026-03-20T19:17:13Z,xpostn,36.9332
2026-03-20T19:17:13Z,ypostn,-13.01685
2026-03-20T19:17:13Z,zpostn,-4.267
2026-03-20T19:17:13Z,xlod,10
2026-03-20T19:17:13Z,ylod,9
2026-03-20T19:17:13Z,zlod,61
2026-03-20T19:17:13Z,fact,15.716038
2026-03-20T19:17:13Z,toolnum,5
2026-03-20T19:17:13Z,program,CDSDRYRUN
2026-03-20T19:17:14Z,xpostn,23.45665
2026-03-20T19:17:14Z,ypostn,-28.4292
2026-03-20T19:17:14Z,zpostn,-4.467
2026-03-20T19:17:14Z,xlod,14
2026-03-20T19:17:14Z,ylod,11
2026-03-20T19:17:14Z,zlod,54
2026-03-20T19:17:14Z,fact,12.932816
2026-03-20T19:17:14Z,toolnum,5
2026-03-20T19:17:14Z,program,CDSDRYRUN
2026-03-20T19:17:15Z,xpostn,-9.9403
2026-03-20T19:17:15Z,ypostn,-39.13305
2026-03-20T19:17:15Z,zpostn,15
2026-03-20T19:17:15Z,xlod,28
2026-03-20T19:17:15Z,ylod,19
2026-03-20T19:17:15Z,zlod,62
2026-03-20T19:17:15Z,fact,128.894844
2026-03-20T19:17:15Z,toolnum,5
2026-03-20T19:17:15Z,program,CDSDRYRUN
2026-03-20T19:17:16Z,xpostn,-58.147
2026-03-20T19:17:16Z,ypostn,-51.28
2026-03-20T19:17:16Z,zpostn,-6.13625
2026-03-20T19:17:16Z,xlod,1
2026-03-20T19:17:16Z,ylod,3
2026-03-20T19:17:16Z,zlod,38
2026-03-20T19:17:16Z,fact,15.449382
2026-03-20T19:17:16Z,toolnum,5
2026-03-20T19:17:16Z,program,CDSDRYRUN
2026-03-20T19:17:17Z,xpostn,-46.66745
2026-03-20T19:17:17Z,ypostn,-39.05035
2026-03-20T19:17:17Z,zpostn,-8.433
2026-03-20T19:17:17Z,xlod,10
2026-03-20T19:17:17Z,ylod,17
2026-03-20T19:17:17Z,zlod,46
2026-03-20T19:17:17Z,fact,16.666
2026-03-20T19:17:17Z,toolnum,5
2026-03-20T19:17:17Z,program,CDSDRYRUN
2026-03-20T19:17:18Z,xpostn,-45.8446
2026-03-20T19:17:18Z,ypostn,-20.11825
2026-03-20T19:17:18Z,zpostn,-8.433
2026-03-20T19:17:18Z,xlod,10
2026-03-20T19:17:18Z,ylod,13
2026-03-20T19:17:18Z,zlod,43
2026-03-20T19:17:18Z,fact,16.666
2026-03-20T19:17:18Z,toolnum,5
2026-03-20T19:17:18Z,program,CDSDRYRUN
2026-03-20T19:17:19Z,xpostn,-45.81855
2026-03-20T19:17:19Z,ypostn,-10.1629
2026-03-20T19:17:19Z,zpostn,-8.433
2026-03-20T19:17:19Z,xlod,10
2026-03-20T19:17:19Z,ylod,17
2026-03-20T19:17:19Z,zlod,43
2026-03-20T19:17:19Z,fact,16.666
2026-03-20T19:17:19Z,toolnum,5
2026-03-20T19:17:19Z,program,CDSDRYRUN
2026-03-20T19:17:20Z,xpostn,-47.9772
2026-03-20T19:17:20Z,ypostn,8.28365
2026-03-20T19:17:20Z,zpostn,-8.433
2026-03-20T19:17:20Z,xlod,10
2026-03-20T19:17:20Z,ylod,15
2026-03-20T19:17:20Z,zlod,43
2026-03-20T19:17:20Z,fact,16.666
2026-03-20T19:17:20Z,toolnum,5
2026-03-20T19:17:20Z,program,CDSDRYRUN
2026-03-20T19:17:21Z,xpostn,-46.4524
2026-03-20T19:17:21Z,ypostn,26.86615
2026-03-20T19:17:21Z,zpostn,-8.433
2026-03-20T19:17:21Z,xlod,10
2026-03-20T19:17:21Z,ylod,15
2026-03-20T19:17:21Z,zlod,43
2026-03-20T19:17:21Z,fact,16.666
2026-03-20T19:17:21Z,toolnum,5
2026-03-20T19:17:21Z,program,CDSDRYRUN
2026-03-20T19:17:22Z,xpostn,-42.38755
2026-03-20T19:17:22Z,ypostn,43.62965
2026-03-20T19:17:22Z,zpostn,-8.433
2026-03-20T19:17:22Z,xlod,10
2026-03-20T19:17:22Z,ylod,11
2026-03-20T19:17:22Z,zlod,43
2026-03-20T19:17:22Z,fact,16.666
2026-03-20T19:17:22Z,toolnum,5
2026-03-20T19:17:22Z,program,CDSDRYRUN
2026-03-20T19:17:23Z,xpostn,-23.7434
2026-03-20T19:17:23Z,ypostn,46.1787
2026-03-20T19:17:23Z,zpostn,-8.433
2026-03-20T19:17:23Z,xlod,14
2026-03-20T19:17:23Z,ylod,14
2026-03-20T19:17:23Z,zlod,43
2026-03-20T19:17:23Z,fact,16.666
2026-03-20T19:17:23Z,toolnum,5
2026-03-20T19:17:23Z,program,CDSDRYRUN
2026-03-20T19:17:25Z,xpostn,-5.25505
2026-03-20T19:17:25Z,ypostn,46.26675
2026-03-20T19:17:25Z,zpostn,-8.433
2026-03-20T19:17:25Z,xlod,14
2026-03-20T19:17:25Z,ylod,14
2026-03-20T19:17:25Z,zlod,43
2026-03-20T19:17:25Z,fact,16.666
2026-03-20T19:17:25Z,toolnum,5
2026-03-20T19:17:25Z,program,CDSDRYRUN
2026-03-20T19:17:26Z,xpostn,3.2782
2026-03-20T19:17:26Z,ypostn,46.26975
2026-03-20T19:17:26Z,zpostn,-8.433
2026-03-20T19:17:26Z,xlod,14
2026-03-20T19:17:26Z,ylod,11
2026-03-20T19:17:26Z,zlod,43
2026-03-20T19:17:26Z,fact,16.666
2026-03-20T19:17:26Z,toolnum,5
2026-03-20T19:17:26Z,program,CDSDRYRUN
2026-03-20T19:17:27Z,xpostn,21.45995
2026-03-20T19:17:27Z,ypostn,46.75735
2026-03-20T19:17:27Z,zpostn,-8.433
2026-03-20T19:17:27Z,xlod,14
2026-03-20T19:17:27Z,ylod,11
2026-03-20T19:17:27Z,zlod,43
2026-03-20T19:17:27Z,fact,16.666
2026-03-20T19:17:27Z,toolnum,5
2026-03-20T19:17:27Z,program,CDSDRYRUN
2026-03-20T19:17:28Z,xpostn,39.89365
2026-03-20T19:17:28Z,ypostn,46.0345
2026-03-20T19:17:28Z,zpostn,-8.433
2026-03-20T19:17:28Z,xlod,14
2026-03-20T19:17:28Z,ylod,11
2026-03-20T19:17:28Z,zlod,43
2026-03-20T19:17:28Z,fact,16.666
2026-03-20T19:17:28Z,toolnum,5
2026-03-20T19:17:28Z,program,CDSDRYRUN
2026-03-20T19:17:29Z,xpostn,46.0063
2026-03-20T19:17:29Z,ypostn,29.6304
2026-03-20T19:17:29Z,zpostn,-8.433
2026-03-20T19:17:29Z,xlod,10
2026-03-20T19:17:29Z,ylod,14
2026-03-20T19:17:29Z,zlod,49
2026-03-20T19:17:29Z,fact,16.666
2026-03-20T19:17:29Z,toolnum,5
2026-03-20T19:17:29Z,program,CDSDRYRUN
2026-03-20T19:17:30Z,xpostn,46.26095
2026-03-20T19:17:30Z,ypostn,10.67065
2026-03-20T19:17:30Z,zpostn,-8.433
2026-03-20T19:17:30Z,xlod,13
2026-03-20T19:17:30Z,ylod,14
2026-03-20T19:17:30Z,zlod,52
2026-03-20T19:17:30Z,fact,16.666
2026-03-20T19:17:30Z,toolnum,5
2026-03-20T19:17:30Z,program,CDSDRYRUN
2026-03-20T19:17:31Z,xpostn,46.26885
2026-03-20T19:17:31Z,ypostn,0.24115
2026-03-20T19:17:31Z,zpostn,-8.433
2026-03-20T19:17:31Z,xlod,13
2026-03-20T19:17:31Z,ylod,14
2026-03-20T19:17:31Z,zlod,55
2026-03-20T19:17:31Z,fact,16.666
2026-03-20T19:17:31Z,toolnum,5
2026-03-20T19:17:31Z,program,CDSDRYRUN
2026-03-20T19:17:32Z,xpostn,47.19765
2026-03-20T19:17:32Z,ypostn,-17.97
2026-03-20T19:17:32Z,zpostn,-8.433
2026-03-20T19:17:32Z,xlod,10
2026-03-20T19:17:32Z,ylod,14
2026-03-20T19:17:32Z,zlod,55
2026-03-20T19:17:32Z,fact,16.666
2026-03-20T19:17:32Z,toolnum,5
2026-03-20T19:17:32Z,program,CDSDRYRUN
2026-03-20T19:17:33Z,xpostn,46.2999
2026-03-20T19:17:33Z,ypostn,-36.89265
2026-03-20T19:17:33Z,zpostn,-8.433
2026-03-20T19:17:33Z,xlod,13
2026-03-20T19:17:33Z,ylod,11
2026-03-20T19:17:33Z,zlod,55
2026-03-20T19:17:33Z,fact,16.666
2026-03-20T19:17:33Z,toolnum,5
2026-03-20T19:17:33Z,program,CDSDRYRUN
2026-03-20T19:17:34Z,xpostn,32.6695
2026-03-20T19:17:34Z,ypostn,-45.8163
2026-03-20T19:17:34Z,zpostn,-8.433
2026-03-20T19:17:34Z,xlod,13
2026-03-20T19:17:34Z,ylod,11
2026-03-20T19:17:34Z,zlod,55
2026-03-20T19:17:34Z,fact,16.666
2026-03-20T19:17:34Z,toolnum,5
2026-03-20T19:17:34Z,program,CDSDRYRUN
2026-03-20T19:17:35Z,xpostn,14.18995
2026-03-20T19:17:35Z,ypostn,-46.25345
2026-03-20T19:17:35Z,zpostn,-8.433
2026-03-20T19:17:35Z,xlod,13
2026-03-20T19:17:35Z,ylod,11
2026-03-20T19:17:35Z,zlod,55
2026-03-20T19:17:35Z,fact,16.666
2026-03-20T19:17:35Z,toolnum,5
2026-03-20T19:17:35Z,program,CDSDRYRUN
2026-03-20T19:17:36Z,xpostn,-4.75715
2026-03-20T19:17:36Z,ypostn,-46.37595
2026-03-20T19:17:36Z,zpostn,-8.433
2026-03-20T19:17:36Z,xlod,13
2026-03-20T19:17:36Z,ylod,15
2026-03-20T19:17:36Z,zlod,55
2026-03-20T19:17:36Z,fact,16.666
2026-03-20T19:17:36Z,toolnum,5
2026-03-20T19:17:36Z,program,CDSDRYRUN
2026-03-20T19:17:37Z,xpostn,-12.73795
2026-03-20T19:17:37Z,ypostn,-48.5512
2026-03-20T19:17:37Z,zpostn,-8.433
2026-03-20T19:17:37Z,xlod,13
2026-03-20T19:17:37Z,ylod,11
2026-03-20T19:17:37Z,zlod,55
2026-03-20T19:17:37Z,fact,16.666
2026-03-20T19:17:37Z,toolnum,5
2026-03-20T19:17:37Z,program,CDSDRYRUN
2026-03-20T19:17:38Z,xpostn,-29.10715
2026-03-20T19:17:38Z,ypostn,-46.39165
2026-03-20T19:17:38Z,zpostn,-8.433
2026-03-20T19:17:38Z,xlod,13
2026-03-20T19:17:38Z,ylod,11
2026-03-20T19:17:38Z,zlod,55
2026-03-20T19:17:38Z,fact,16.666
2026-03-20T19:17:38Z,toolnum,5
2026-03-20T19:17:38Z,program,CDSDRYRUN
2026-03-20T19:17:39Z,xpostn,-40.5948
2026-03-20T19:17:39Z,ypostn,-33.64755
2026-03-20T19:17:39Z,zpostn,-8.433
2026-03-20T19:17:39Z,xlod,9
2026-03-20T19:17:39Z,ylod,14
2026-03-20T19:17:39Z,zlod,51
2026-03-20T19:17:39Z,fact,16.666
2026-03-20T19:17:39Z,toolnum,5
2026-03-20T19:17:39Z,program,CDSDRYRUN
2026-03-20T19:17:40Z,xpostn,-40.7441
2026-03-20T19:17:40Z,ypostn,-15.16095
2026-03-20T19:17:40Z,zpostn,-8.433
2026-03-20T19:17:40Z,xlod,4
2026-03-20T19:17:40Z,ylod,17
2026-03-20T19:17:40Z,zlod,47
2026-03-20T19:17:40Z,fact,16.666
2026-03-20T19:17:40Z,toolnum,5
2026-03-20T19:17:40Z,program,CDSDRYRUN
2026-03-20T19:17:41Z,xpostn,-44.82965
2026-03-20T19:17:41Z,ypostn,2.7349
2026-03-20T19:17:41Z,zpostn,-8.433
2026-03-20T19:17:41Z,xlod,13
2026-03-20T19:17:41Z,ylod,14
2026-03-20T19:17:41Z,zlod,44
2026-03-20T19:17:41Z,fact,16.666
2026-03-20T19:17:41Z,toolnum,5
2026-03-20T19:17:41Z,program,CDSDRYRUN
2026-03-20T19:17:42Z,xpostn,-45.93135
2026-03-20T19:17:42Z,ypostn,16.7651
2026-03-20T19:17:42Z,zpostn,-8.433
2026-03-20T19:17:42Z,xlod,13
2026-03-20T19:17:42Z,ylod,14
2026-03-20T19:17:42Z,zlod,44
2026-03-20T19:17:42Z,fact,15.58271
2026-03-20T19:17:42Z,toolnum,5
2026-03-20T19:17:42Z,program,CDSDRYRUN
2026-03-20T19:17:43Z,xpostn,-42.1085
2026-03-20T19:17:43Z,ypostn,25.73755
